epoch_time,year,month,day,hour,minute,second,gps_week,gps_week_seconds,prn,c1_meters,s1_dBHz
2024-05-08 00:00:0.000000,2024,5,8,0,0,0.000000,2313,259200.0,2,20677316.76,51.6
2024-05-08 00:00:0.000000,2024,5,8,0,0,0.000000,2313,259200.0,3,23806548.0,39.6
2024-05-08 00:00:0.000000,2024,5,8,0,0,0.000000,2313,259200.0,4,21030390.78,48.35
2024-05-08 00:00:0.000000,2024,5,8,0,0,0.000000,2313,259200.0,7,23361851.7,44.15
2024-05-08 00:00:0.000000,2024,5,8,0,0,0.000000,2313,259200.0,8,22413882.92,44.4
2024-05-08 00:00:0.000000,2024,5,8,0,0,0.000000,2313,259200.0,9,21211384.68,49.85
2024-05-08 00:00:0.000000,2024,5,8,0,0,0.000000,2313,259200.0,17,22795997.08,42.0
2024-05-08 00:00:0.000000,2024,5,8,0,0,0.000000,2313,259200.0,21,20451304.16,50.95
2024-05-08 00:00:30.000000,2024,5,8,0,0,30.000000,2313,259230.0,2,20674415.62,51.7
2024-05-08 00:00:30.000000,2024,5,8,0,0,30.000000,2313,259230.0,3,23806597.1,39.75
2024-05-08 00:00:30.000000,2024,5,8,0,0,30.000000,2313,259230.0,4,21042433.04,48.45
2024-05-08 00:00:30.000000,2024,5,8,0,0,30.000000,2313,259230.0,7,23343391.54,44.0
2024-05-08 00:00:30.000000,2024,5,8,0,0,30.000000,2313,259230.0,8,22431430.6,44.1
2024-05-08 00:00:30.000000,2024,5,8,0,0,30.000000,2313,259230.0,9,21211363.24,49.75
2024-05-08 00:00:30.000000,2024,5,8,0,0,30.000000,2313,259230.0,17,22783989.4,42.35
2024-05-08 00:00:30.000000,2024,5,8,0,0,30.000000,2313,259230.0,21,20454416.98,50.8
2024-05-08 00:01:0.000000,2024,5,8,0,1,0.000000,2313,259260.0,2,20671611.62,52.05
2024-05-08 00:01:0.000000,2024,5,8,0,1,0.000000,2313,259260.0,3,23806599.84,39.5
2024-05-08 00:01:0.000000,2024,5,8,0,1,0.000000,2313,259260.0,4,21054535.18,48.65
2024-05-08 00:01:0.000000,2024,5,8,0,1,0.000000,2313,259260.0,7,23324927.28,44.3
2024-05-08 00:01:0.000000,2024,5,8,0,1,0.000000,2313,259260.0,8,22448993.04,43.7
2024-05-08 00:01:0.000000,2024,5,8,0,1,0.000000,2313,259260.0,9,21211431.14,49.95
2024-05-08 00:01:0.000000,2024,5,8,0,1,0.000000,2313,259260.0,17,22772064.98,42.8
2024-05-08 00:01:0.000000,2024,5,8,0,1,0.000000,2313,259260.0,21,20457644.12,51.05
2024-05-08 00:01:30.000000,2024,5,8,0,1,30.000000,2313,259290.0,2,20668903.94,51.85
2024-05-08 00:01:30.000000,2024,5,8,0,1,30.000000,2313,259290.0,3,23806555.2,39.85
2024-05-08 00:01:30.000000,2024,5,8,0,1,30.000000,2313,259290.0,4,21066695.5,48.55
2024-05-08 00:01:30.000000,2024,5,8,0,1,30.000000,2313,259290.0,7,23306458.36,44.15
2024-05-08 00:01:30.000000,2024,5,8,0,1,30.000000,2313,259290.0,8,22466568.6,43.55
2024-05-08 00:01:30.000000,2024,5,8,0,1,30.000000,2313,259290.0,9,21211587.08,49.65
2024-05-08 00:01:30.000000,2024,5,8,0,1,30.000000,2313,259290.0,17,22760222.9,42.2
2024-05-08 00:01:30.000000,2024,5,8,0,1,30.000000,2313,259290.0,21,20460984.54,50.75
2024-05-08 00:02:0.000000,2024,5,8,0,2,0.000000,2313,259320.0,2,20666293.68,51.9
2024-05-08 00:02:0.000000,2024,5,8,0,2,0.000000,2313,259320.0,3,23806463.96,39.0
2024-05-08 00:02:0.000000,2024,5,8,0,2,0.000000,2313,259320.0,4,21078914.3,48.65
2024-05-08 00:02:0.000000,2024,5,8,0,2,0.000000,2313,259320.0,7,23287986.06,43.5
2024-05-08 00:02:0.000000,2024,5,8,0,2,0.000000,2313,259320.0,8,22484157.54,43.85
2024-05-08 00:02:0.000000,2024,5,8,0,2,0.000000,2313,259320.0,9,21211831.6,49.8
2024-05-08 00:02:0.000000,2024,5,8,0,2,0.000000,2313,259320.0,17,22748464.28,42.1
2024-05-08 00:02:0.000000,2024,5,8,0,2,0.000000,2313,259320.0,21,20464439.12,50.85
2024-05-08 00:02:30.000000,2024,5,8,0,2,30.000000,2313,259350.0,2,20663780.78,51.7
2024-05-08 00:02:30.000000,2024,5,8,0,2,30.000000,2313,259350.0,3,23806325.88,23806331.04
2024-05-08 00:02:30.000000,2024,5,8,0,2,30.000000,2313,259350.0,4,21091190.68,48.25
2024-05-08 00:02:30.000000,2024,5,8,0,2,30.000000,2313,259350.0,7,23269510.54,43.75
2024-05-08 00:02:30.000000,2024,5,8,0,2,30.000000,2313,259350.0,8,22501759.04,43.55
2024-05-08 00:02:30.000000,2024,5,8,0,2,30.000000,2313,259350.0,9,21212164.1,49.55
2024-05-08 00:02:30.000000,2024,5,8,0,2,30.000000,2313,259350.0,17,22736788.92,42.55
2024-05-08 00:02:30.000000,2024,5,8,0,2,30.000000,2313,259350.0,21,20468007.6,50.85
2024-05-08 00:03:0.000000,2024,5,8,0,3,0.000000,2313,259380.0,2,20661365.78,51.95
2024-05-08 00:03:0.000000,2024,5,8,0,3,0.000000,2313,259380.0,3,23806141.06,38.5
2024-05-08 00:03:0.000000,2024,5,8,0,3,0.000000,2313,259380.0,4,21103524.26,48.3
2024-05-08 00:03:0.000000,2024,5,8,0,3,0.000000,2313,259380.0,7,23251032.44,44.25
2024-05-08 00:03:0.000000,2024,5,8,0,3,0.000000,2313,259380.0,8,22519372.72,43.55
